,index,Week_Of_Year,Store,Product,Promotion,Is_Holiday,Base Price,Price,Predicted_Units_Sold,Gross_Revenue
123,393,8,1,3,0,False,19.99,19.99,70.44307136624067,1408.156996611151
124,394,9,1,3,0,False,19.99,19.99,68.43924516389427,1368.1005108262464
125,395,10,1,3,0,False,19.99,19.99,69.44070626828827,1388.1197183030824
126,396,11,1,3,0,False,19.99,19.99,64.18702993876552,1283.0987284759226
127,397,12,1,3,0,False,19.99,19.99,58.60378593309177,1171.4896808025044
128,398,13,1,3,0,False,19.99,19.99,83.22691497286807,1663.7060303076325
129,399,14,1,3,0,False,19.99,19.99,75.98097754772054,1518.8597411789335
130,400,15,1,3,0,False,19.99,19.99,59.46606596032906,1188.726658546978
131,401,16,1,3,0,False,19.99,19.99,43.971237540704415,878.9850384386812
132,402,17,1,3,0,False,19.99,19.99,64.66313661622769,1292.6161009583914
133,403,18,1,3,0,False,19.99,19.99,61.06700788655314,1220.7294876521971
134,404,19,1,3,0,False,19.99,19.99,59.15636396315098,1182.535715623388
135,405,20,1,3,0,False,19.99,19.99,61.44120858972512,1228.2097597086051
136,406,21,1,3,0,False,19.99,19.99,58.5194433002645,1169.8036715722872
137,407,22,1,3,0,False,19.99,19.99,58.08847315399016,1161.1885783482633
138,408,23,1,3,0,False,19.99,19.99,53.37517045350078,1066.9696573654805
139,409,24,1,3,0,False,19.99,19.99,63.01495524727761,1259.6689553930794
140,410,25,1,3,0,False,19.99,19.99,57.79446665534957,1155.3113884404377
141,411,26,1,3,0,False,19.99,19.99,9.946349167921301,198.8275198667468
142,412,27,1,3,1,False,19.99,10.0,243.6741793744877,2436.7417937448768
143,413,28,1,3,1,False,19.99,10.0,374.68454344304763,3746.8454344304764
144,414,29,1,3,1,False,19.99,10.0,470.5076305421302,4705.076305421302
145,415,30,1,3,1,False,19.99,10.0,559.0875419998465,5590.875419998465
146,416,31,1,3,0,False,19.99,19.99,187.4881373704057,3747.8878660344094
147,417,32,1,3,0,False,19.99,19.99,207.9451918643068,4156.824385367492
148,418,33,1,3,0,False,19.99,19.99,271.4188972601689,5425.663756230775
149,419,34,1,3,0,False,19.99,19.99,286.45811357310953,5726.297690326459
150,420,35,1,3,0,False,19.99,19.99,110.45774470493448,2208.05031665164
151,421,36,1,3,0,True,19.99,19.99,71.46001641366246,1428.4857281091124
152,422,37,1,3,0,False,19.99,19.99,66.1253051392434,1321.8448497334753
153,423,38,1,3,0,False,19.99,19.99,64.30513836566669,1285.459715929677
154,424,39,1,3,0,False,19.99,19.99,66.25178589873278,1324.3732001156682
155,425,40,1,3,0,False,19.99,19.99,67.00473089813654,1339.4245706537495
156,426,41,1,3,0,False,19.99,19.99,73.24781880796903,1464.2238979713006
157,427,42,1,3,0,False,19.99,19.99,64.42286990742308,1287.8131694493873
158,428,43,1,3,0,False,19.99,19.99,69.93039128525173,1397.908521792182
159,519,43,2,1,0,False,10.99,10.99,272.57824702537164,2995.6349348088343
160,520,44,2,1,0,False,10.99,10.99,222.80119337627877,2448.5851152053037
161,521,45,2,1,0,False,10.99,10.99,137.97338995289914,1516.3275555823616
162,522,46,2,1,0,False,10.99,10.99,137.24899876221772,1508.3664963967728
163,523,47,2,1,0,True,10.99,10.99,145.94445356592863,1603.9295446895555
164,524,48,2,1,0,False,10.99,10.99,152.90609712240555,1680.438007375237
165,525,49,2,1,0,False,10.99,10.99,211.47656592992772,2324.1274595699056
166,526,50,2,1,0,False,10.99,10.99,283.1296670848193,3111.595041262164
167,527,51,2,1,0,False,10.99,10.99,490.3549965221949,5389.0014117789215
168,528,52,2,1,0,True,10.99,10.99,118.52685652493888,1302.6101532090784
169,529,1,2,1,0,False,10.99,10.99,127.48638590872436,1401.0753811368807
170,530,2,2,1,0,False,10.99,10.99,128.86403792193786,1416.2157767620972
171,531,3,2,1,0,False,10.99,10.99,125.5029058013537,1379.2769347568772
172,532,4,2,1,0,False,10.99,10.99,124.29854385642179,1366.0409969820755
173,533,5,2,1,1,False,10.99,8.79,255.36143802590908,2244.6270402477408
174,534,6,2,1,1,True,10.99,8.79,430.62082327749386,3785.1570366091705
175,535,7,2,1,1,False,10.99,8.79,490.0678389038143,4307.696303964527
176,536,8,2,1,1,False,10.99,8.79,224.0693436260196,1969.569530472712
177,537,9,2,1,0,False,10.99,10.99,133.1324525621562,1463.1256536580968
178,538,10,2,1,0,False,10.99,10.99,135.19627407172217,1485.8070520482268
179,539,11,2,1,0,False,10.99,10.99,137.17101992838045,1507.5095090129012
180,540,12,2,1,0,False,10.99,10.99,129.9880135453183,1428.5682688630482
181,541,13,2,1,0,False,10.99,10.99,196.41445334807182,2158.5948422953093
182,542,14,2,1,0,False,10.99,10.99,215.247633640622,2365.571493710436
183,543,15,2,1,0,False,10.99,10.99,177.5691240744008,1951.4846735776648
184,544,16,2,1,0,False,10.99,10.99,375.46602943691715,4126.37166351172
185,545,17,2,1,0,False,10.99,10.99,281.9448959835886,3098.5744068596387
186,546,18,2,1,1,False,10.99,8.79,220.07277776844288,1934.4397165846126
187,547,19,2,1,1,False,10.99,8.79,220.26698851397163,1936.1468290378104
188,548,20,2,1,1,False,10.99,8.79,189.95171800828848,1669.6756012928556
189,549,21,2,1,1,False,10.99,8.79,196.62366806847166,1728.3220423218656
190,550,22,2,1,0,False,10.99,10.99,120.10664655603114,1319.9720456507823
191,551,23,2,1,0,False,10.99,10.99,126.46846470294665,1389.8884270853837
192,552,24,2,1,0,False,10.99,10.99,123.99110785609312,1362.6622753384634
193,553,25,2,1,0,False,10.99,10.99,116.86740932015533,1284.372828428507
194,554,26,2,1,0,False,10.99,10.99,136.97056740689254,1505.306535801749
195,555,27,2,1,0,False,10.99,10.99,117.75408749786108,1294.1174216014933
196,556,28,2,1,0,False,10.99,10.99,137.43120103664825,1510.3688993927642
197,557,29,2,1,0,False,10.99,10.99,132.44682930082945,1455.5906540161156
198,558,30,2,1,0,False,10.99,10.99,165.6297024293833,1820.2704296989223
199,559,31,2,1,0,False,10.99,10.99,141.7269215690741,1557.5788680441244
200,560,32,2,1,0,False,10.99,10.99,127.17900353963469,1397.6972489005852
201,561,33,2,1,0,False,10.99,10.99,158.8628577627898,1745.90280681306
202,562,34,2,1,0,False,10.99,10.99,159.0380310008495,1747.8279606993358
203,563,35,2,1,0,False,10.99,10.99,147.45762930321655,1620.55934604235
204,564,36,2,1,0,True,10.99,10.99,127.63429142296064,1402.7008627383375
205,565,37,2,1,0,False,10.99,10.99,132.96942080599754,1461.333934657913
206,566,38,2,1,0,False,10.99,10.99,127.95633083848088,1406.240075914905
207,567,39,2,1,0,False,10.99,10.99,131.00421136597365,1439.7362829120505
208,568,40,2,1,0,False,10.99,10.99,146.67346951275655,1611.9414299451946
209,569,41,2,1,0,False,10.99,10.99,157.70429676715577,1733.170221471042
210,570,42,2,1,0,False,10.99,10.99,183.3744791599622,2015.2855259679845
211,571,43,2,1,0,False,10.99,10.99,272.57824702537164,2995.6349348088343
212,662,43,2,2,0,False,5.99,5.99,442.05764120100247,2647.925270794005
213,663,44,2,2,0,False,5.99,5.99,423.7556055336222,2538.2960771463972
214,664,45,2,2,0,False,5.99,5.99,427.87313451685503,2562.960075755962
215,665,46,2,2,0,False,5.99,5.99,416.84580644106313,2496.9063805819683
216,666,47,2,2,0,True,5.99,5.99,442.3367550117967,2649.597162520662
217,667,48,2,2,0,False,5.99,5.99,429.19427486438036,2570.8737064376382
218,668,49,2,2,0,False,5.99,5.99,444.5736534293186,2662.9961840416186
219,669,50,2,2,0,False,5.99,5.99,500.84403512358125,3000.055770390252
220,670,51,2,2,0,False,5.99,5.99,650.9893396789575,3899.426144676956
221,671,52,2,2,0,True,5.99,5.99,394.97653813689993,2365.909463440031
222,672,1,2,2,0,False,6.99,6.99,423.92700131552255,2963.2497391955026
223,673,2,2,2,0,False,6.99,6.99,403.25379844217883,2818.7440511108302
224,674,3,2,2,0,False,6.99,6.99,415.1363389331025,2901.8030091423866
225,675,4,2,2,0,False,6.99,6.99,411.31228412768894,2875.0728660525456
226,676,5,2,2,0,False,6.99,6.99,446.8783585758341,3123.6797264450806
227,677,6,2,2,0,True,6.99,6.99,428.66862949108184,2996.393720142662
228,678,7,2,2,0,False,6.99,6.99,500.9834950541397,3501.874630428437
229,679,8,2,2,0,False,6.99,6.99,425.0357310280413,2970.9997598860086
230,680,9,2,2,0,False,6.99,6.99,458.628771339574,3205.8151116636222
231,681,10,2,2,0,False,6.99,6.99,435.4926856643805,3044.0938727940197
232,682,11,2,2,0,False,6.99,6.99,442.2190642500129,3091.1112591075903
233,683,12,2,2,0,False,6.99,6.99,410.183458410713,2867.182374290884
234,684,13,2,2,0,False,6.99,6.99,594.3158892400364,4154.2680657878545
235,685,14,2,2,1,False,6.99,4.68,797.5440051624373,3732.5059441602066
236,686,15,2,2,1,False,6.99,4.68,769.0661608954003,3599.2296329904734
237,687,16,2,2,1,False,6.99,4.68,786.180873609143,3679.326488490789
238,688,17,2,2,1,False,6.99,4.68,794.4200413176943,3717.885793366809
239,689,18,2,2,0,False,6.99,6.99,430.11183568235134,3006.481731419636
240,690,19,2,2,0,False,6.99,6.99,400.0537271708089,2796.3755529239543
241,691,20,2,2,0,False,6.99,6.99,424.5304872108317,2967.468105603714
242,692,21,2,2,0,False,6.99,6.99,426.9952691951788,2984.6969316743002
243,693,22,2,2,0,False,6.99,6.99,434.86347997694486,3039.6957250388446
244,694,23,2,2,0,False,6.99,6.99,450.47968194307526,3148.852976782096
245,695,24,2,2,0,False,6.99,6.99,432.990007684047,3026.6001537114885
246,696,25,2,2,0,False,6.99,6.99,424.1520455595577,2964.822798461308
247,697,26,2,2,0,False,6.99,6.99,510.58631140030076,3568.9983166881025
248,698,27,2,2,1,False,6.99,4.68,775.0224067261529,3627.104863478395
249,699,28,2,2,1,False,6.99,4.68,814.6903846312308,3812.75100007416
250,700,29,2,2,1,False,6.99,4.68,805.3783190598598,3769.1705332001434
251,701,30,2,2,1,False,6.99,4.68,783.3365736916248,3666.015164876804
252,702,31,2,2,0,False,6.99,6.99,457.14451275428365,3195.440144152443
253,703,32,2,2,0,False,6.99,6.99,460.68875837984973,3220.21442107515
254,704,33,2,2,0,False,6.99,6.99,468.73205813477887,3276.4370863621043
255,705,34,2,2,0,False,6.99,6.99,493.5991816288429,3450.258279585612
256,706,35,2,2,0,False,6.99,6.99,448.65500068139505,3136.0984547629514
257,707,36,2,2,0,True,6.99,6.99,431.0247031882319,3012.8626752857413
258,708,37,2,2,0,False,6.99,6.99,417.73032855975123,2919.9349966326613
259,709,38,2,2,0,False,6.99,6.99,420.6534107892053,2940.367341416545
260,710,39,2,2,0,False,6.99,6.99,419.62823634928515,2933.2013720815035
261,711,40,2,2,0,False,6.99,6.99,433.7521157905716,3031.927289376096
262,712,41,2,2,0,False,6.99,6.99,420.40929595039927,2938.660978693291
263,713,42,2,2,0,False,6.99,6.99,413.4479855240789,2890.0014188133114
264,714,43,2,2,0,False,6.99,6.99,442.05764120100247,3089.9829119950073
265,805,43,2,3,0,False,21.99,21.99,108.56520653894394,2387.348891791377
266,806,44,2,3,1,False,21.99,11.0,296.3156511492185,3259.472162641404
267,807,45,2,3,1,False,21.99,11.0,299.0042703707388,3289.0469740781273
268,808,46,2,3,1,False,21.99,11.0,276.1976630498377,3038.1742935482143
269,809,47,2,3,1,True,21.99,11.0,331.55859345246483,3647.1445279771133
270,810,48,2,3,0,False,21.99,21.99,86.33713294651432,1898.5535534938497
271,811,49,2,3,0,False,21.99,21.99,106.23798977527007,2336.1733951581887
272,812,50,2,3,0,False,21.99,21.99,140.6938092302186,3093.8568649725066
273,813,51,2,3,0,False,21.99,21.99,195.6323831632946,4301.956105760848
274,814,52,2,3,0,True,21.99,21.99,60.57466228095123,1332.0368235581175
275,815,1,2,3,0,False,19.99,19.99,99.41998406287973,1987.4054814169658
276,816,2,2,3,0,False,19.99,19.99,86.20440114918009,1723.2259789721097
277,817,3,2,3,0,False,19.99,19.99,89.92946654313906,1797.6900361973496
278,818,4,2,3,0,False,19.99,19.99,83.13916240594979,1661.9518564949362
279,819,5,2,3,0,False,19.99,19.99,94.28373080119088,1884.7317787158056
280,820,6,2,3,0,True,19.99,19.99,108.54604949002778,2169.835529305655
281,821,7,2,3,0,False,19.99,19.99,119.68196496068465,2392.442479564086
282,822,8,2,3,0,False,19.99,19.99,76.25060697824466,1524.2496334951106
283,823,9,2,3,0,False,19.99,19.99,92.63385055718979,1851.7506726382237
284,824,10,2,3,0,False,19.99,19.99,92.89822308418813,1857.0354794529205
285,825,11,2,3,0,False,19.99,19.99,85.34552900520877,1706.0571248141232
286,826,12,2,3,0,False,19.99,19.99,78.59534514581489,1571.1209494648394
287,827,13,2,3,0,False,19.99,19.99,110.31700340295184,2205.236898025007
288,828,14,2,3,0,False,19.99,19.99,120.14237043629106,2401.6459850214583
289,829,15,2,3,0,False,19.99,19.99,75.91095057289262,1517.4599019521233
290,830,16,2,3,0,False,19.99,19.99,115.35487009177962,2305.9438531346746
291,831,17,2,3,0,False,19.99,19.99,118.9136929505244,2377.084722080983
292,832,18,2,3,0,False,19.99,19.99,78.8121818808375,1575.4555157979414
293,833,19,2,3,0,False,19.99,19.99,71.6976955643596,1433.2369343315484
294,834,20,2,3,0,False,19.99,19.99,71.74150990123651,1434.1127829257177
295,835,21,2,3,0,False,19.99,19.99,77.172299103478,1542.674259078525
296,836,22,2,3,0,False,19.99,19.99,75.49545978999652,1509.1542412020303
297,837,23,2,3,0,False,19.99,19.99,83.79696584660236,1675.101347273581
298,838,24,2,3,0,False,19.99,19.99,84.1363270743594,1681.8851782164443
299,839,25,2,3,0,False,19.99,19.99,75.75492416122614,1514.3409339829104
300,840,26,2,3,0,False,19.99,19.99,61.056501124585445,1220.519457480463
301,841,27,2,3,1,False,19.99,10.0,368.0070689984892,3680.070689984892
302,842,28,2,3,1,False,19.99,10.0,599.9170612623551,5999.170612623551
303,843,29,2,3,1,False,19.99,10.0,646.572965922918,6465.7296592291805
304,844,30,2,3,1,False,19.99,10.0,828.0777286456364,8280.777286456363
305,845,31,2,3,0,False,19.99,19.99,261.4977960574357,5227.34094318814
306,846,32,2,3,0,False,19.99,19.99,258.18281994263526,5161.074570653279
307,847,33,2,3,0,False,19.99,19.99,383.3928710984512,7664.02349325804
308,848,34,2,3,0,False,19.99,19.99,380.0234638581314,7596.669042524046
309,849,35,2,3,0,False,19.99,19.99,154.1958726889767,3082.375495052644
310,850,36,2,3,0,True,19.99,19.99,87.15602740143025,1742.2489877545906
311,851,37,2,3,0,False,19.99,19.99,85.96310904601626,1718.402549829865
312,852,38,2,3,0,False,19.99,19.99,83.79689001394848,1675.09983137883
313,853,39,2,3,0,False,19.99,19.99,82.18640739465945,1642.9062838192424
314,854,40,2,3,0,False,19.99,19.99,87.8030931461812,1755.183831992162
315,855,41,2,3,0,False,19.99,19.99,90.3408248850062,1805.913089451274
316,856,42,2,3,0,False,19.99,19.99,100.63430094255959,2011.679675841766
317,857,43,2,3,0,False,19.99,19.99,108.3975333548031,2166.8666917625137
318,948,43,3,1,0,False,10.99,10.99,122.88647668583168,1350.5223787772902
319,949,44,3,1,0,False,10.99,10.99,131.1902375982751,1441.7807112050434
320,950,45,3,1,0,False,10.99,10.99,71.34781215752876,784.1124556112411
321,951,46,3,1,0,False,10.99,10.99,68.11042261074002,748.5335444920328
322,952,47,3,1,0,True,10.99,10.99,49.85171120754127,547.8703061708786
323,953,48,3,1,0,False,10.99,10.99,67.08306118934668,737.24284247092
324,954,49,3,1,0,False,10.99,10.99,93.71611248410731,1029.9400762003395
325,955,50,3,1,0,False,10.99,10.99,113.63763926216717,1248.8776554912172
326,956,51,3,1,0,False,10.99,10.99,196.00079339387372,2154.0487193986723
327,957,52,3,1,0,True,10.99,10.99,29.321122341414604,322.2391345321465
328,958,1,3,1,0,False,10.99,10.99,38.898224516917395,427.4914874409222
329,959,2,3,1,0,False,10.99,10.99,43.257984045982596,475.40524466534873
330,960,3,3,1,0,False,10.99,10.99,38.10492877381286,418.77316722420335
331,961,4,3,1,0,False,10.99,10.99,37.75718740601637,414.9514895921199
332,962,5,3,1,1,False,10.99,8.79,60.68609368960456,533.430763531624
333,963,6,3,1,1,True,10.99,8.79,122.78682584104213,1079.2961991427603
334,964,7,3,1,1,False,10.99,8.79,169.8944404976502,1493.3721319743452
335,965,8,3,1,1,False,10.99,8.79,33.93055396100732,298.2495693172543
336,966,9,3,1,0,False,10.99,10.99,44.91325314996375,493.59665211810164
337,967,10,3,1,0,False,10.99,10.99,44.83787826400352,492.7682821213987
338,968,11,3,1,0,False,10.99,10.99,44.01360338893224,483.7095012443653
339,969,12,3,1,0,False,10.99,10.99,43.76603404025889,480.98871410244516
340,970,13,3,1,0,False,10.99,10.99,14.57591230439555,160.18927622530708
341,971,14,3,1,0,False,10.99,10.99,-6.561144382675148,-72.10697676559988
342,972,15,3,1,0,False,10.99,10.99,75.0613822868719,824.9245913327222
343,973,16,3,1,0,False,10.99,10.99,159.5356416746159,1753.2967020040287
344,974,17,3,1,0,False,10.99,10.99,104.60761800959122,1149.6377219254075
345,975,18,3,1,1,False,10.99,8.79,30.76585388090285,270.431855613136
346,976,19,3,1,1,False,10.99,8.79,26.303954758890484,231.21176233064733
347,977,20,3,1,1,False,10.99,8.79,19.235292522677327,169.07822127433369
348,978,21,3,1,1,False,10.99,8.79,35.850717006868095,315.1278024903705
349,979,22,3,1,0,False,10.99,10.99,35.24395327210631,387.33104646044836
350,980,23,3,1,0,False,10.99,10.99,36.83225670577643,404.78650119648296
351,981,24,3,1,0,False,10.99,10.99,35.998654326036785,395.6252110431443
352,982,25,3,1,0,False,10.99,10.99,33.71974023999678,370.57994523756463
353,983,26,3,1,0,False,10.99,10.99,25.437260934676093,279.55549767209027
354,984,27,3,1,0,False,10.99,10.99,35.58163575230422,391.04217691782344
355,985,28,3,1,0,False,10.99,10.99,-5.052168507255587,-55.5233318947389
356,986,29,3,1,0,False,10.99,10.99,5.430916515083634,59.68577250076914
357,987,30,3,1,0,False,10.99,10.99,4.144863173259941,45.552046274126745
358,988,31,3,1,0,False,10.99,10.99,7.400703950577152,81.33373641684291
359,989,32,3,1,0,False,10.99,10.99,0.5241182288499204,5.7600593350606255
